0,1,2,3,4,5,6,7,8,9
3007,27,21,170,-18,1698,206,189,111,1477
3297,113,17,301,73,2840,247,220,95,3154
3248,274,10,430,117,1710,193,243,189,2255
2891,13,13,424,72,1620,207,212,141,2916
2848,97,13,42,5,1358,241,221,108,1423
2298,274,24,95,43,571,147,238,225,1786
3178,62,15,582,3,4014,231,208,106,4213
2989,73,13,484,182,488,235,215,110,1091
2963,163,7,256,24,4361,227,242,148,4615
2899,33,14,256,53,2785,216,208,124,2529
3058,63,14,283,59,1605,232,211,109,1224
3173,214,5,67,3,5673,215,245,167,1816
2466,312,22,240,88,646,156,218,200,421
3261,343,13,646,47,1914,194,220,165,604
3211,0,8,335,3,3951,208,225,154,3159
2692,48,14,350,92,1140,224,208,115,2504
2791,330,10,0,0,633,196,228,171,1006
3033,308,14,60,7,1804,182,231,189,1616
2477,82,10,433,230,892,235,222,118,902
3121,153,6,301,30,1476,228,240,146,3452
3044,86,10,190,10,6573,235,223,119,3412
3430,296,12,127,13,5212,185,236,191,3930
3088,32,16,67,12,953,215,204,121,1463
2671,18,15,60,-1,1266,207,206,133,1811
3125,155,11,150,-18,4537,233,241,138,1073
3203,155,22,162,27,3243,239,236,114,3177
3231,39,9,30,4,5845,221,220,134,671
3154,335,9,90,14,782,200,228,167,1237
2697,110,18,306,-30,1366,248,217,91,3847
3212,306,29,268,26,3444,130,210,214,1951
3156,66,10,268,23,5498,230,219,121,1851
3280,118,22,495,123,1116,251,215,80,1140
3018,150,8,234,48,2347,230,240,142,601
3212,157,23,384,121,3824,238,235,113,674
3110,75,7,218,34,779,228,228,133,1521
3060,163,13,395,26,6535,232,243,139,3296
3175,278,20,404,-57,3301,161,239,215,1767
3060,22,9,277,-6,3373,214,220,141,5538
2990,43,19,977,192,3123,220,194,102,983
3172,59,6,319,23,6091,224,228,139,1100
3444,345,13,759,244,876,195,220,163,962
2869,320,23,495,82,1320,154,210,193,1064
2991,200,13,361,69,5523,215,251,169,2948
2630,141,12,408,-18,450,238,236,126,1307
3018,358,7,277,43,5316,209,227,156,3863
3243,133,10,108,29,1110,236,236,130,2639
2694,288,15,95,25,446,178,238,200,390
2978,4,12,234,13,5148,204,218,150,5811
3129,187,17,212,39,5419,220,250,157,1403
2965,237,11,509,59,5805,200,250,187,3510
3145,275,3,361,19,1748,212,240,166,631
3201,123,10,0,0,3841,237,233,126,2888
2972,0,7,323,7,4668,210,228,155,2758
3101,20,11,247,20,1423,212,217,140,2838
2905,118,14,192,39,3624,243,227,110,2708
2393,221,21,218,127,1368,190,254,194,685
2809,338,13,108,24,1084,192,222,168,2015
2566,90,9,210,29,603,235,225,121,524
2938,345,10,470,42,3361,200,224,163,1830
3055,123,8,481,83,2499,234,234,132,2203
2924,344,23,210,81,1740,169,198,164,2687
2809,357,16,300,81,2440,192,209,152,660
3142,117,15,182,32,1350,244,225,106,1783
2561,342,12,150,26,1022,196,222,165,2210
3152,37,7,242,39,3800,220,224,139,3237
3313,175,21,60,12,1396,226,246,141,1231
3004,324,12,134,9,1855,188,226,178,3532
2612,77,17,390,42,2989,239,206,92,2837
2947,243,21,162,45,2248,174,251,211,1426
3237,153,10,350,32,3311,232,241,140,4562
2918,58,9,0,0,1415,227,221,127,1471
2651,83,10,30,5,1552,234,223,120,553
3263,29,16,595,195,1129,213,204,123,361
2918,262,32,247,121,2452,126,237,238,1509
3251,350,11,339,83,2529,200,221,160,2526
2695,268,6,30,5,2576,204,243,178,2244
2681,337,23,95,20,1557,163,201,173,1423
3502,105,20,108,-9,1782,249,212,82,1766
3213,291,12,242,22,4371,185,238,193,571
2653,17,8,218,28,256,214,223,146,361
2513,215,16,95,29,858,202,254,183,824
3012,110,6,60,5,2930,231,233,135,604
2873,20,16,234,50,2372,208,205,131,2223
2059,303,18,67,7,765,166,228,201,684
3362,338,11,30,3,5104,196,225,167,3660
3056,180,7,60,-7,2371,223,245,156,3728
3075,51,6,391,44,1470,223,227,139,2873
3173,80,15,201,14,3097,239,212,100,2970
3034,210,17,424,80,1276,205,254,180,451
3042,231,6,424,46,1140,210,246,173,1771
3165,198,18,60,-2,2967,212,252,169,5206
3388,66,6,150,10,2568,227,227,135,2399
2615,30,18,0,0,1333,212,199,118,2514
3011,31,12,127,4,2226,216,213,130,1065
2926,87,15,247,86,5685,241,214,98,4375
2952,357,5,127,26,4434,213,231,157,5592
3022,80,11,277,0,1121,235,220,116,659
3208,338,5,90,-5,3141,209,233,162,1440
2828,65,10,0,0,1187,230,220,123,1740
2194,330,23,30,14,1061,160,206,182,474
3080,295,15,384,20,2350,178,235,197,1136
2796,337,28,30,13,2190,146,188,174,895
2874,332,20,210,61,210,171,211,178,1312
3189,11,4,95,3,1396,216,232,153,666
3055,203,4,532,22,1611,218,243,161,2652
2964,8,14,124,25,3880,203,212,145,1207
2973,7,9,127,13,900,209,222,150,134
3104,51,22,30,0,825,224,186,85,1341
3203,198,10,30,0,4930,217,249,166,342
3218,4,7,424,50,1556,211,226,153,2160
2968,216,18,228,112,2563,199,254,186,2148
2669,25,13,210,-16,912,213,212,133,1842
3150,121,12,789,5,558,241,230,116,1592
2962,52,8,626,-2,3471,225,222,131,5779
2598,71,19,192,65,454,237,198,84,1635
2966,322,5,67,-3,5198,206,234,167,2592
2435,292,20,60,21,362,159,232,211,912
2981,160,8,485,106,4548,228,242,146,1819
3281,323,20,604,63,3714,166,215,187,1379
3238,126,15,390,8,4283,244,229,110,1087
3274,249,19,391,56,3194,176,250,209,1182
2985,209,12,480,76,6111,210,251,175,5351
3290,25,14,350,98,1173,213,210,131,1758
3134,79,5,297,32,4656,226,231,139,1879
2887,355,10,201,3,1570,203,222,157,2821
2850,310,27,30,19,5432,138,211,208,4738
3241,247,15,108,12,3187,187,250,200,1290
2978,359,12,247,30,4075,201,217,153,2088
2321,233,28,108,45,577,164,251,214,1790
2990,31,13,376,86,4761,216,210,128,3714
2740,43,12,150,36,2422,222,213,124,5476
2791,126,7,30,0,999,232,236,137,2932
2962,104,4,124,13,1819,226,234,143,150
2656,29,15,404,58,618,213,206,125,255
2851,331,6,242,46,2210,206,233,165,2424
2797,125,13,60,10,1982,242,230,114,2935
3298,68,7,30,2,4300,227,226,133,3816
3100,96,31,162,32,2794,251,180,33,3697
2872,90,16,360,106,1612,243,213,96,1712
3286,16,15,268,70,566,206,207,136,981
3032,53,2,283,52,1209,221,234,150,2065
3374,3,13,242,106,5294,201,214,149,626
3047,225,6,789,43,5960,212,246,171,3870
3042,24,11,297,11,1234,214,215,136,1790
3411,254,11,514,119,2758,195,247,191,1325
2849,137,11,60,0,3065,238,236,127,3102
2917,48,7,90,2,4365,223,225,138,2985
2657,100,8,560,-3,700,234,229,127,1325
2819,15,17,300,28,2173,202,201,133,2001
3049,79,2,301,62,902,222,234,148,1790
3109,78,17,95,9,3012,240,206,91,5506
2322,62,21,124,48,120,233,193,83,994
3141,53,14,240,50,2996,227,209,112,1463
2974,45,8,212,17,2523,223,223,135,1719
2926,279,26,108,39,5147,142,233,227,1276
2904,328,21,242,36,1092,165,211,183,661
2952,102,19,376,52,258,248,212,86,408
2860,181,10,404,60,3544,223,247,156,3190
2843,27,3,0,0,2402,218,232,151,633
3237,104,14,162,23,319,243,221,105,799
2800,313,23,30,10,2474,153,216,200,390
3171,225,3,150,9,4494,215,242,164,1112
3286,105,5,466,16,3693,228,234,140,1209
2747,50,14,85,-1,1181,226,209,114,2317
2904,276,36,787,527,859,104,221,243,2548
2914,185,26,120,40,4216,215,247,150,1440
2990,159,8,210,11,1740,229,242,145,1310
3289,180,9,933,121,2401,224,246,155,1939
3250,64,7,300,37,6176,227,226,133,626
2562,122,14,127,21,534,243,228,110,2264
3129,104,10,360,11,2932,238,227,119,967
2916,227,12,60,24,2748,203,251,184,990
3176,349,22,67,20,5127,174,198,159,990
2974,10,23,787,97,807,188,187,129,1249
2266,124,11,30,4,242,239,232,123,335
2720,38,9,175,38,2700,221,221,135,765
2838,125,28,108,41,4719,253,207,61,4760
2347,323,12,300,88,360,190,228,177,930
3029,188,2,361,124,2780,219,240,157,1718
2888,82,9,604,142,1080,233,225,124,2630
3175,64,28,424,85,4971,232,171,53,3368
3152,98,7,201,10,3301,231,231,132,4104
3172,77,13,560,44,4466,236,216,108,2163
2901,113,17,313,91,313,247,221,97,1302
2977,303,30,192,82,750,124,209,219,2621
2980,22,11,277,-27,2502,213,217,139,1358
3108,236,23,67,26,2731,173,253,210,1292
3012,359,12,150,25,924,202,218,153,1932
3011,265,10,779,113,5867,194,245,190,5905
2691,263,12,67,13,1613,189,246,196,859
2427,264,9,365,-73,1050,199,244,185,1390
3063,312,13,85,16,2160,185,230,185,3275
3497,69,25,983,316,2512,237,183,63,1218
3199,138,12,420,45,3116,238,236,126,1047
3205,338,9,60,14,1332,200,227,166,426
3001,203,12,446,82,5566,214,250,170,3240
3060,215,16,85,7,2049,202,254,183,67
3288,209,23,400,67,1863,197,254,183,3468
3099,178,23,968,151,3214,223,246,142,2033
2731,92,19,30,2,2735,246,207,82,2208
3098,178,15,153,27,228,225,248,150,849
2489,230,41,85,58,1812,125,237,221,313
3291,354,2,210,5,5662,215,235,157,722
2777,43,19,182,125,190,220,195,103,1307
3146,63,7,513,33,3664,226,226,134,3497
2659,86,14,450,-68,1230,240,216,103,3805
2919,305,19,212,108,4962,163,225,201,4820
2864,15,7,524,109,2730,214,226,149,2898
3218,4,12,911,201,2041,204,216,149,2279
3338,7,20,30,8,3633,192,196,137,2356
3083,97,12,150,-12,6774,240,222,110,2830
2713,84,6,255,16,1973,229,229,133,6184
2487,55,13,0,0,738,228,212,115,834
2821,54,31,450,57,1082,221,160,51,2046
3238,161,9,30,0,2938,229,242,145,631
2911,344,12,277,50,2796,196,222,164,2135
2463,183,20,240,-86,1260,221,249,153,1595
2972,358,9,297,59,939,207,224,155,2079
3081,79,13,85,13,872,237,216,107,2068
3198,328,19,319,44,2661,171,214,182,2683
2537,66,8,270,-7,900,228,225,131,638
2476,44,26,234,68,1445,216,175,80,503
3217,286,19,42,5,4000,165,236,210,1383
2793,5,17,190,20,1956,196,205,143,2428
2872,144,4,42,2,1962,226,239,147,2431
3002,22,11,60,-1,1544,213,216,138,1201
2841,325,20,67,22,4879,167,214,185,256
3177,194,6,95,6,2844,219,245,161,1183
3048,248,21,67,17,2522,172,250,213,1465
3268,24,15,162,-11,4241,211,208,130,3530
2892,158,17,792,116,2333,236,240,128,1600
3290,262,21,60,20,6083,164,245,217,560
2906,81,15,60,10,3769,239,213,101,5059
2370,16,19,153,92,1239,200,196,128,1114
3025,339,18,726,268,828,178,211,170,1498
2893,74,25,42,2,2070,240,185,62,1570
2701,333,9,492,70,1243,200,229,168,1507
2151,303,28,108,45,1106,132,214,216,661
3206,293,2,484,22,882,214,238,162,1891
3008,294,11,285,41,1862,188,237,189,782
3203,48,17,30,1,1926,224,201,105,4490
3083,304,5,42,3,6062,205,237,171,2460
2967,111,8,242,14,1965,234,231,129,1243
3405,182,8,997,166,3027,223,245,156,1624
2752,98,3,153,11,2310,225,234,145,1507
2919,13,13,90,6,5321,207,214,142,4060
3034,170,14,792,128,5671,229,245,145,3174
3201,65,23,255,42,1120,235,187,73,1674
3278,235,19,212,57,2052,185,253,201,3328
2915,344,19,30,10,1528,179,207,165,1419
3143,36,4,42,1,4708,220,230,147,2021
2960,279,25,192,73,5189,146,234,224,1284
3395,284,16,918,159,1110,172,238,205,2052
3337,43,9,277,44,1199,222,220,132,2627
3058,250,25,90,14,2554,156,248,223,1431
3158,67,6,511,49,4377,227,228,135,2079
2430,318,19,67,27,450,165,219,192,964
2831,313,9,42,3,2737,197,234,177,2466
2772,271,15,60,16,1818,179,244,204,2769
2925,63,23,120,25,437,233,185,71,2270
2866,338,19,433,-1,992,175,210,171,457
3197,246,8,534,6,5981,205,246,179,2896
2995,80,13,30,6,912,237,217,109,2761
3220,31,19,170,41,4157,211,195,113,3171
3242,57,16,30,0,1717,229,206,105,2858
3011,51,20,390,95,4739,225,194,95,3455
2983,187,18,626,98,2821,219,250,158,1981
3302,359,20,85,23,1852,185,198,146,1917
2893,56,9,60,4,4781,226,222,130,1699
2701,138,12,212,5,1371,239,236,125,782
3154,24,11,690,137,1747,214,216,137,2534
2903,315,2,457,33,4231,213,237,162,5667
2844,301,15,644,112,134,176,232,196,1682
3230,294,15,134,27,4617,178,236,197,541
3003,61,13,0,0,2580,230,212,112,2155
2485,8,7,247,83,600,212,227,152,1592
3033,27,27,470,174,470,197,170,96,1745
3254,309,13,573,38,573,183,231,188,1559
2959,160,10,684,127,591,231,242,142,1490
2449,107,9,30,2,633,235,230,126,726
3255,69,9,0,0,3298,230,222,125,2896
2449,105,7,0,0,1159,232,232,133,1584
3097,257,17,175,41,765,177,248,207,1500
2951,84,2,0,0,4694,222,235,149,2296
2985,39,12,201,21,891,220,212,125,1967
2361,230,12,272,74,1072,202,251,185,1048
3152,308,11,979,-50,1292,190,233,183,1282
2978,186,9,361,79,3768,222,247,158,912
3050,36,23,67,-2,1382,211,182,96,1012
3255,40,8,722,107,5992,221,222,135,2554
2939,327,10,339,46,4387,197,229,172,5822
2937,325,23,134,45,644,157,208,188,2554
2926,293,12,297,26,5437,187,237,191,5226
3295,61,15,540,27,870,231,207,105,2614
2655,40,12,108,15,934,221,213,125,1698
2604,0,16,484,190,277,195,209,150,866
2700,35,4,150,27,1950,219,231,148,5334
2646,80,15,150,23,1248,239,212,100,361
2922,315,6,395,-9,3783,204,235,170,5858
3252,356,12,384,88,2484,200,218,155,2510
2992,298,13,212,19,1746,184,235,191,1825
3036,165,13,30,0,624,231,244,141,1256
2919,327,14,170,50,1776,184,223,178,2407
3267,136,20,234,-5,1252,246,228,101,2866
2182,347,23,42,17,212,169,195,160,569
2372,54,26,270,98,270,224,174,67,990
3074,149,18,108,-25,875,240,236,119,1500
2631,212,7,153,-8,1106,214,247,169,845
3499,250,21,495,148,3425,171,250,213,1103
3321,292,9,641,0,3655,194,238,185,1423
2928,310,25,350,159,532,145,214,206,1168
2851,69,22,270,38,3333,237,191,74,2698
3015,139,18,162,27,182,244,231,108,1598
2754,130,4,60,-2,2156,226,237,145,3060
3057,13,13,30,-2,3653,207,212,141,2780
3090,343,6,488,47,589,208,231,161,785
2771,310,12,518,94,1591,187,232,185,1854
3369,276,6,283,28,1492,203,241,178,849
3331,240,22,450,110,1831,173,252,211,3422
3234,295,35,0,0,4612,103,206,231,765
2770,318,27,474,15,934,140,204,199,1230
3156,323,20,240,62,2558,167,216,187,752
2900,156,19,67,16,1706,238,238,122,1953
3051,0,5,85,3,3220,212,230,156,518
3361,170,33,351,202,1772,223,232,113,499
3004,230,33,474,207,2307,150,248,217,1289
2918,72,2,0,0,3918,222,234,149,4943
2736,49,10,421,47,2202,224,218,126,5876
2816,66,17,240,78,362,234,203,95,1380
3160,312,15,495,13,2742,179,228,189,258
3023,76,10,810,-159,1405,232,222,121,890
3326,351,14,216,66,3147,195,216,159,2352
2690,92,19,335,20,1233,246,208,84,1660
2546,32,8,0,0,1565,219,224,141,4581
3047,131,15,285,48,5239,243,231,112,3276
2966,45,10,384,-10,805,223,217,128,1722
3164,252,7,361,49,840,205,245,178,1224
2814,254,11,30,7,1620,195,247,191,1003
2205,272,20,242,128,361,162,241,216,638
2911,30,5,671,156,1379,218,228,146,1065
2870,113,11,228,38,1965,239,229,119,2395
3088,345,5,255,22,2201,209,231,160,2408
2974,145,18,484,136,655,242,234,114,2001
3036,130,8,95,3,2647,234,236,133,547
2437,233,9,351,-42,992,205,249,181,1323
2155,127,28,457,195,503,253,208,63,417
3271,114,15,30,0,875,244,224,106,1273
2312,338,32,60,37,1380,135,178,171,458
3063,80,11,175,16,4380,234,221,118,2568
3039,9,6,190,24,3305,213,227,152,1706
3038,220,18,1150,194,3061,197,254,189,1214
3082,109,16,180,50,2398,245,221,99,3301
2919,36,6,90,16,4834,220,226,142,1761
2877,315,18,108,27,5840,169,222,192,4626
3300,49,5,30,2,3486,222,229,143,2521
3114,225,14,474,61,3137,200,253,187,1790
2381,250,24,300,91,828,161,248,220,430
3130,58,27,210,70,1495,228,173,61,2579
2378,347,13,0,0,469,195,218,162,942
3091,116,20,323,99,3014,249,217,87,968
3249,22,16,543,181,1187,207,203,128,301
3109,333,19,180,42,3478,173,212,176,2075
2857,323,12,864,127,95,189,227,178,1425
2647,21,11,192,13,793,212,216,139,1729
2887,264,27,297,66,1090,142,240,231,150
3059,14,4,124,10,3235,216,231,153,480
3100,66,18,42,3,4846,234,200,90,2940
3150,91,15,127,16,2980,242,215,99,2089
2761,80,11,90,-2,1518,234,221,118,2046
2699,336,19,30,9,2737,174,210,174,2120
2338,128,3,30,2,470,224,237,149,1422
3075,159,14,150,40,722,234,242,136,362
2902,325,15,446,143,2629,182,223,180,1130
2689,174,10,30,5,1624,226,245,152,3776
3477,307,9,297,31,5214,194,235,180,4200
3249,108,9,67,6,5563,236,230,125,832
2859,325,8,30,4,990,201,232,170,426
2879,72,21,360,101,1869,239,194,76,2016
2743,30,28,175,94,1260,199,168,90,589
2755,6,19,566,84,2616,193,199,140,1812
3221,10,5,268,0,5584,214,229,152,1731
2974,14,6,90,15,2230,215,228,150,1385
2972,52,9,433,-5,4427,225,221,130,3354
2855,198,21,300,23,1113,209,253,170,1809
3376,16,4,218,-1,4357,216,231,152,3952
2286,55,26,95,64,1260,226,175,67,499
3384,118,22,210,35,2315,252,213,77,4508
3094,9,11,361,77,1423,207,217,146,2654
2619,191,15,60,4,1868,218,250,162,882
3252,308,3,182,64,192,212,237,164,1544
2865,54,21,379,98,503,227,190,87,1385
2937,355,21,270,40,2858,182,199,151,957
2257,300,15,330,173,1237,177,233,196,680
3040,257,13,570,140,5485,190,247,195,1120
2907,130,19,60,15,3425,247,226,99,2771
2856,69,35,90,52,1772,232,150,20,1237
3139,22,14,402,121,4756,210,208,132,2215
3398,23,14,564,159,3162,211,209,132,2072
2914,327,8,218,33,966,201,231,170,2102
3182,34,12,277,40,1357,218,213,129,4860
2972,216,7,351,53,5472,213,247,170,3432
3188,175,13,1047,74,3171,227,246,149,2506
3007,298,5,60,2,5562,207,238,170,2115
3353,85,8,402,118,3141,232,227,128,3282
3252,99,3,577,73,4820,224,235,146,2886
2619,176,38,210,95,2236,209,228,117,957
2998,58,12,319,98,454,228,215,117,1423
2736,83,12,300,96,1224,237,218,110,2166
2650,79,19,541,-60,2950,241,203,85,2724
2291,300,40,150,61,1338,82,189,230,1107
2963,262,16,42,8,351,180,246,205,764
3248,313,18,379,109,2428,170,224,193,153
3220,164,13,607,9,932,231,244,141,2207
2806,70,35,90,-38,247,233,151,21,2313
2966,54,18,162,41,811,228,198,97,1926
2271,280,26,297,90,1024,141,233,227,1262
2937,171,13,892,146,2496,229,245,146,1465
3339,109,11,457,30,1082,239,228,119,2724
3108,174,12,330,5,3672,227,246,150,1065
2850,70,21,330,153,872,237,194,78,1073
3420,322,18,551,85,1682,170,218,187,636
2830,25,24,162,43,959,200,181,107,2126
3081,302,9,67,6,2218,194,236,181,2230
2603,319,18,108,3,702,171,220,189,1333
1896,20,26,120,37,134,193,176,109,741
2526,348,16,277,95,1077,187,211,161,451
3507,11,12,467,146,1371,207,215,144,1812
2966,152,16,108,27,1645,238,239,126,485
2854,106,22,108,35,2214,251,208,74,1230
3136,227,12,323,70,5742,203,251,183,2365
2155,281,27,150,79,1456,138,231,228,741
2909,55,17,30,-3,2322,228,203,102,443
3125,30,26,553,207,2227,202,174,95,2313
2868,12,10,127,24,4608,210,220,146,4774
2832,274,14,242,68,2142,182,243,200,1062
3325,346,8,180,26,4166,205,228,161,1406
3011,1,14,90,14,2474,199,213,150,931
3023,34,5,85,0,853,219,228,145,2125
2873,56,10,481,41,570,227,218,124,1304
2755,319,25,85,2,1442,148,209,197,1812
2971,101,10,268,35,5259,236,227,121,1974
3132,61,10,268,4,2456,228,220,124,1450
3282,285,11,511,98,443,190,240,190,1461
3269,81,6,180,18,847,229,229,134,2284
2598,59,4,201,45,1445,223,231,143,4805
3329,210,11,67,2,2605,211,251,174,600
2662,148,18,134,33,2391,241,235,116,2377
2943,103,19,170,50,2133,248,212,84,1695
2365,251,19,323,198,1369,174,249,211,644
2715,99,9,242,12,1358,235,228,123,792
3276,315,10,395,118,5127,192,232,179,1761
2868,54,8,371,125,1207,225,222,130,1261
2489,338,16,30,6,277,184,216,170,1600
2692,69,15,484,25,865,235,209,101,1537
2895,98,7,30,2,874,232,230,130,2092
3145,22,8,782,64,1674,215,222,144,2763
2595,189,17,285,67,966,218,251,160,1114
3085,311,22,601,288,2555,154,218,201,1473
2781,29,13,283,47,60,215,210,129,713
2347,317,32,153,51,1296,120,194,205,930
3252,132,15,228,40,1650,243,231,114,1917
2946,305,15,510,312,1458,178,231,193,1710
3120,315,9,150,6,633,195,233,177,1022
3214,121,4,30,-3,4688,227,236,144,1812
3256,191,14,95,7,4760,219,250,162,2796
3164,17,13,323,54,2964,208,211,138,811
2753,327,25,120,0,1400,152,204,187,1851
2925,357,10,484,22,3274,204,221,155,3763
3016,133,12,469,42,4564,239,234,124,696
2939,4,12,120,0,5686,204,218,150,3645
2234,302,30,108,67,1406,125,211,219,685
2781,323,17,85,30,1892,174,220,185,3254
2023,345,28,360,36,402,153,184,161,218
2515,16,31,180,78,674,177,160,104,1448
2792,114,6,30,1,2550,232,233,135,2295
2959,72,2,90,9,4618,221,235,151,2214
3248,354,11,450,100,987,201,220,157,2145
3318,23,7,108,-3,3129,216,225,145,1986
2679,330,22,108,43,1626,162,207,182,1187
2646,95,9,175,2,1148,234,227,124,1574
2776,42,6,180,35,1612,221,227,142,2903
3077,45,8,216,33,6732,222,223,136,3046
2913,43,15,604,134,1248,221,205,114,2599
2878,57,22,417,182,430,229,189,82,1543
3350,181,9,853,148,2965,223,246,156,1120
3200,76,15,124,-13,1639,237,211,101,2457
3084,141,6,277,15,1065,230,238,142,3264
3294,72,9,127,34,6100,231,222,123,511
2738,27,12,424,2,1207,215,214,134,1103
2735,86,9,240,27,1505,234,225,122,1860
3018,332,18,42,11,1678,176,215,177,1988
3338,142,22,765,-9,1387,246,228,100,2802
3056,241,15,247,44,1209,189,251,198,2778
2794,355,12,30,6,2435,201,219,156,1597
2695,80,11,268,69,2436,234,221,118,2430
3143,249,12,319,46,5731,194,249,193,2787
3015,82,30,162,54,3025,245,172,34,1087
3108,303,17,350,-14,2685,169,229,199,878
2690,20,15,362,114,752,208,207,133,2024
2806,340,16,134,28,1050,185,216,168,1994
2926,331,45,390,195,2760,79,142,176,365
2832,229,15,618,85,4004,197,253,191,1573
2878,17,11,285,13,1973,211,216,141,1736
3263,321,12,633,-11,2395,188,228,179,626
2804,299,19,170,52,2565,164,229,204,1892
3388,302,9,384,41,1645,195,236,181,708
2883,317,10,560,91,4145,194,231,178,5654
2870,212,29,108,36,743,181,252,190,450
3044,27,14,391,69,5412,213,210,130,3761
2792,22,14,90,9,1077,210,208,132,3113
2845,110,18,95,23,3926,248,217,91,3064
3005,246,19,95,11,1355,177,251,208,2640
2734,207,12,379,23,2122,212,251,173,2513
2717,307,37,242,147,2160,96,190,220,2236
2312,225,10,400,-127,85,207,250,179,417
2987,258,11,309,85,2337,194,247,191,1361
2988,314,13,120,37,3178,184,229,185,1337
2619,56,19,162,3,1150,229,197,95,390
2727,189,8,234,22,2326,221,246,160,1708
2717,233,21,60,-2,752,182,253,204,631
2815,119,17,67,4,2259,246,223,100,1077
2060,312,21,170,50,216,158,219,199,755
3221,346,2,30,3,3223,215,235,158,1590
3229,315,7,418,54,360,201,234,173,1061
3240,41,4,162,33,2542,220,230,146,2764
2997,80,13,108,10,2460,237,216,108,2089
3113,269,10,228,54,741,195,244,188,1442
2705,142,21,180,32,1113,245,230,104,1631
3503,105,11,541,10,1230,239,226,116,708
3144,169,25,210,-18,3121,230,240,126,911
3412,76,7,834,-80,841,229,227,131,300
2927,7,16,510,58,2224,199,207,143,1766
2808,98,9,330,73,1698,235,228,124,2634
3283,278,7,408,125,5161,202,241,179,1771
3140,112,13,85,12,2230,242,225,109,2081
2772,272,45,240,138,1406,67,205,253,1385
3155,348,14,638,69,3420,193,216,161,3073
2618,198,28,60,14,1221,199,250,170,2382
3021,47,12,390,39,3087,224,214,123,5934
3105,337,4,342,41,2242,212,234,161,2259
3256,195,8,424,22,371,219,247,163,700
2892,53,15,430,92,2697,227,207,109,3165
2873,86,11,150,32,2912,236,221,115,2703
3145,8,15,124,20,2076,201,208,143,2885
3102,288,5,30,3,4462,205,239,173,3346
2959,230,12,361,53,5798,201,251,185,3181
2335,84,14,201,77,661,239,216,105,691
2788,309,15,0,0,2398,179,230,191,1406
3210,76,10,914,65,1263,232,222,121,2313
2681,127,2,127,25,1838,223,237,150,1774
3106,158,24,540,29,942,238,236,114,2343
2501,95,27,309,103,866,251,188,47,579
3037,15,18,339,9,2399,201,199,131,2907
3354,0,10,524,100,780,205,221,153,2341
2198,183,29,342,179,570,214,244,143,247
3302,52,17,331,87,1992,226,202,104,2179
3167,168,14,376,69,297,231,245,142,4791
3122,34,2,258,1,2348,219,235,153,2349
3247,70,22,300,-5,1657,238,192,75,2554
2843,135,5,180,38,2216,229,238,143,2438
2821,82,7,108,10,2444,230,228,130,2685
3290,48,27,335,121,3978,218,170,70,3247
2699,15,13,170,9,997,208,212,140,2359
3223,105,15,201,21,2574,244,220,100,1530
2988,26,13,295,58,350,213,211,132,674
3374,284,12,309,59,1747,187,240,192,1972
3433,352,18,849,197,967,187,208,157,924
2941,347,9,67,8,3599,202,225,161,1641
3146,139,16,404,89,5575,243,233,114,1503
2710,349,23,450,200,967,171,195,158,666
2816,311,20,330,168,1237,163,222,198,1426
2526,95,14,218,66,997,241,219,104,1395
2982,37,7,0,0,5435,220,224,139,2322
2556,82,36,150,65,1557,242,154,10,932
2972,83,12,85,13,4542,237,218,110,2398
3352,268,6,175,13,1084,204,243,178,2054
3075,91,20,0,0,2758,246,204,79,3918
3021,68,8,309,30,5495,228,225,130,5075
2789,0,7,594,98,2870,210,228,155,1509
3073,92,18,30,10,1597,245,210,89,3150
3164,82,23,540,241,2093,244,193,66,2496
3089,44,24,120,52,2402,217,179,83,967
3109,28,14,424,28,1463,214,209,128,3188
3180,167,8,212,43,2067,226,243,150,830
3166,53,14,510,99,1770,227,209,112,3254
2958,159,6,0,0,5237,226,241,149,2483
3094,326,5,601,40,2565,206,234,166,2058
2454,25,26,124,63,560,197,175,103,1068
2561,93,4,598,58,1120,226,233,142,1409
2799,38,14,108,8,2893,219,209,122,4660
3134,32,3,0,0,2359,219,232,150,2736
3176,229,5,342,56,5868,212,245,169,2850
2954,87,25,451,149,480,247,190,56,1503
2894,302,19,210,18,2672,164,228,203,1495
2440,328,11,384,168,1252,194,228,173,726
2748,197,16,60,4,2438,214,252,167,864
3126,297,7,30,0,524,201,238,176,2554
3096,56,11,90,25,5225,227,218,123,828
2952,108,22,212,58,841,251,209,74,2770
2824,155,17,153,50,781,238,239,125,2981
2020,302,23,30,21,395,148,221,210,666
3253,162,9,120,12,5433,229,243,145,702
2887,337,26,108,46,841,154,194,174,1519
3119,71,9,228,33,3577,231,222,124,1142
3146,346,8,331,-39,1339,205,228,161,960
2090,304,5,30,-9,391,205,237,171,511
2995,257,8,376,79,5376,202,245,181,1734
2791,67,25,450,117,480,235,181,62,2378
3207,303,8,218,43,1863,197,236,179,2240
3067,71,11,301,20,2991,232,219,118,6169
2371,333,12,242,164,170,192,225,171,1355
2945,277,12,395,45,5502,186,242,195,4652
3101,126,8,335,-6,417,235,234,131,1834
2769,115,7,162,26,2783,232,233,134,5773
3129,45,3,192,23,2753,220,232,149,3529
3191,112,15,297,67,752,244,224,105,722
3232,8,7,255,4,1947,212,227,152,964
3253,217,12,481,118,510,207,251,179,2541
